,country_name,year,FDI4,v2x_polyarchy,v2x_libdem,v2x_partipdem,v2x_delibdem,v2x_egaldem,v2cacamps,v2caviol,v2cagenmob,v2cademmob,v2x_regime,v2x_neopat,v2xnp_client,v2xnp_regcorr,v2x_corr,v2x_execorr,v2x_pubcorr,v2x_rule,v2xcl_prpty,v2xcl_acjst,v2x_freexp,e_wbgi_cce,e_wbgi_gee,e_wbgi_pve,e_wbgi_rle,e_wbgi_rqe,e_wbgi_vae,e_gdp,e_gdppc,e_miinflat,e_total_fuel_income_pc,e_total_resources_income_pc
2359,Cyprus,1988.0,62147895.5615331,0.709,0.566,0.432,0.597,0.557,1.116,-1.341,-1.789,-1.527,Electoral Democracy,0.212,0.293,0.214,0.239,0.19,0.159,0.828,0.77,0.828,0.79,,,,,,,1172.255,16.951,3.43,0.0,0.0
2360,Cyprus,1989.0,69749822.2137683,0.722,0.576,0.44,0.609,0.566,1.116,-1.341,-1.789,-1.527,Electoral Democracy,0.204,0.28,0.214,0.239,0.19,0.159,0.833,0.77,0.828,0.79,,,,,,,1275.922,18.151,3.77,0.0,8.502
2361,Cyprus,1990.0,126615461.385104,0.751,0.609,0.477,0.626,0.604,0.604,-1.341,-1.789,-1.527,Electoral Democracy,0.185,0.228,0.214,0.239,0.19,0.159,0.841,0.77,0.882,0.802,,,,,,,1374.802,19.157,4.5,0.0,0.0
2362,Cyprus,1991.0,81820990.7445387,0.765,0.626,0.492,0.638,0.617,0.604,-1.341,-1.789,-1.527,Electoral Democracy,0.175,0.211,0.193,0.195,0.19,0.159,0.841,0.77,0.882,0.821,,,,,,,1427.292,19.479,5.04,0.0,0.0
2363,Cyprus,1992.0,107441112.68656,0.774,0.635,0.499,0.645,0.626,0.604,-1.341,-1.789,-1.527,Electoral Democracy,0.174,0.201,0.193,0.195,0.19,0.159,0.841,0.77,0.882,0.821,,,,,,,1519.967,20.229,6.51,0.0,0.0
2364,Cyprus,1993.0,83432989.4040103,0.774,0.632,0.497,0.645,0.622,0.604,-1.341,-1.789,-1.527,Electoral Democracy,0.17,0.194,0.193,0.195,0.19,0.159,0.841,0.77,0.882,0.821,,,,,,,1571.134,20.442,4.85,0.0,0.0
2365,Cyprus,1994.0,75174068.6034487,0.774,0.634,0.497,0.65,0.622,0.604,-1.341,-1.789,-1.527,Electoral Democracy,0.17,0.193,0.193,0.195,0.19,0.159,0.841,0.77,0.882,0.821,,,,,,,1658.819,21.127,4.7,0.0,0.0
2366,Cyprus,1995.0,243136818.61367,0.774,0.631,0.497,0.65,0.622,0.604,-1.341,-1.789,-1.527,Electoral Democracy,0.17,0.193,0.193,0.195,0.19,0.159,0.841,0.77,0.882,0.821,,,,,,,1763.709,22.052,2.62,0.0,0.0
2367,Cyprus,1996.0,233749453.825101,0.776,0.634,0.499,0.649,0.625,0.604,-1.341,-1.789,-1.527,Electoral Democracy,0.17,0.175,0.193,0.195,0.19,0.159,0.841,0.77,0.882,0.821,1.331,1.172,0.388,1.262,0.857,1.036,1804.148,22.19,2.98,0.0,9.688
2368,Cyprus,1997.0,546519214.603177,0.776,0.635,0.501,0.66,0.628,0.604,-1.341,-1.789,-1.527,Electoral Democracy,0.17,0.163,0.193,0.195,0.19,0.159,0.841,0.77,0.882,0.821,,,,,,,1868.54,22.63,3.61,0.0,18.391
2369,Cyprus,1998.0,345398143.229373,0.763,0.632,0.49,0.648,0.616,0.604,-1.341,-1.789,-1.527,Electoral Democracy,0.169,0.196,0.193,0.195,0.19,0.159,0.841,0.77,0.882,0.821,1.062,1.196,0.222,1.155,0.946,0.983,1963.954,23.401,2.23,0.0,16.544
2370,Cyprus,1999.0,813054280.084962,0.762,0.631,0.49,0.67,0.625,0.604,-1.341,-1.789,-1.527,Electoral Democracy,0.167,0.19,0.193,0.201,0.19,0.189,0.837,0.791,0.882,0.833,,,,,,,2061.515,24.288,1.63,0.0,15.436
2371,Cyprus,2000.0,854874285.662107,0.791,0.671,0.524,0.7,0.661,0.604,-1.341,-1.541,-1.527,Electoral Democracy,0.155,0.204,0.193,0.193,0.19,0.189,0.861,0.791,0.882,0.866,1.081,1.075,0.517,1.088,1.016,1.057,2187.933,25.425,4.14,0.0,17.84
2372,Cyprus,2001.0,944742873.957096,0.802,0.679,0.532,0.712,0.672,0.604,-1.341,-1.541,-1.048,Electoral Democracy,0.146,0.179,0.193,0.193,0.19,0.189,0.861,0.791,0.882,0.86,,,,,,,2282.399,26.115,1.98,0.0,14.844
2373,Cyprus,2002.0,1103449726.13198,0.808,0.68,0.535,0.714,0.676,0.604,-1.341,-1.541,-1.048,Electoral Democracy,0.147,0.162,0.193,0.193,0.19,0.189,0.861,0.791,0.882,0.86,1.126,1.295,0.199,1.193,0.99,1.117,2355.318,26.562,2.8,0.0,10.095
2374,Cyprus,2003.0,908147517.991038,0.803,0.667,0.532,0.712,0.672,0.604,-1.549,-1.175,-1.048,Electoral Democracy,0.162,0.189,0.193,0.193,0.19,0.189,0.861,0.791,0.882,0.86,1.192,1.123,0.532,1.182,0.939,0.994,2422.994,26.904,4.14,0.0,7.481
2375,Cyprus,2004.0,1118841808.54652,0.826,0.706,0.571,0.734,0.698,0.577,-1.549,-1.175,-1.58,Liberal Democracy,0.137,0.193,0.163,0.147,0.19,0.189,0.902,0.791,0.931,0.88,0.873,1.107,0.38,1.219,0.909,0.95,2525.842,27.712,2.29,0.0,5.435
2376,Cyprus,2005.0,1161973511.03819,0.823,0.704,0.558,0.736,0.702,0.577,-1.549,-1.861,-1.58,Liberal Democracy,0.137,0.193,0.163,0.147,0.19,0.189,0.904,0.791,0.931,0.886,0.899,1.152,0.518,1.22,0.877,0.956,2646.368,28.51,2.56,0.0,0.0
2377,Cyprus,2006.0,1871897927.22828,0.832,0.708,0.565,0.746,0.718,0.577,-1.549,-1.861,-1.58,Liberal Democracy,0.138,0.18,0.157,0.15,0.19,0.189,0.904,0.791,0.931,0.886,1.086,1.261,0.54,1.277,1.094,1.052,2786.809,29.441,2.5,0.0,0.0
2378,Cyprus,2007.0,2294635570.943,0.838,0.725,0.571,0.75,0.723,0.577,-1.549,-1.861,-1.58,Liberal Democracy,0.132,0.171,0.162,0.15,0.19,0.189,0.907,0.791,0.958,0.884,1.073,1.421,0.537,1.332,1.106,1.067,2937.819,30.318,2.37,,
2379,Cyprus,2008.0,12297296307.434,0.832,0.719,0.565,0.746,0.72,0.561,-1.714,-1.861,-1.58,Liberal Democracy,0.13,0.188,0.162,0.146,0.19,0.189,0.907,0.791,0.958,0.884,1.193,1.523,0.639,1.368,1.207,1.084,3037.551,30.729,4.7,,
2380,Cyprus,2009.0,64632059145.0638,0.833,0.717,0.566,0.735,0.723,0.561,-1.714,-1.861,-1.58,Liberal Democracy,0.134,0.19,0.162,0.147,0.19,0.189,0.907,0.791,0.958,0.886,0.905,1.414,0.39,1.36,1.206,1.068,3066.893,30.327,0.4,,
2381,Cyprus,2010.0,31031904287.2207,0.841,0.727,0.571,0.751,0.731,0.561,-1.714,-1.861,-1.58,Liberal Democracy,0.134,0.19,0.162,0.147,0.19,0.189,0.909,0.873,0.963,0.912,0.969,1.526,0.452,1.421,1.21,1.023,3076.009,29.881,2.4,,
2382,Cyprus,2011.0,40445860585.0788,0.842,0.728,0.574,0.751,0.732,0.561,-1.714,-1.861,-1.58,Liberal Democracy,0.134,0.189,0.149,0.142,0.172,0.189,0.911,0.873,0.963,0.912,0.859,1.558,0.608,1.231,1.065,1.054,3050.529,29.042,,,
2383,Cyprus,2012.0,69972767553.5803,0.841,0.728,0.573,0.749,0.728,0.561,-1.714,-0.885,-1.58,Liberal Democracy,0.133,0.189,0.149,0.142,0.172,0.189,0.911,0.873,0.963,0.905,1.243,1.383,0.635,1.125,1.094,1.022,2964.488,27.951,,,
2384,Cyprus,2013.0,25966316070.5419,0.845,0.731,0.575,0.725,0.731,0.561,-1.714,-0.885,-1.58,Liberal Democracy,0.143,0.179,0.153,0.148,0.189,0.202,0.897,0.873,0.973,0.918,1.239,1.36,0.563,0.911,1.03,0.981,2822.908,26.72,,,
2385,Cyprus,2014.0,51738978689.3285,0.844,0.732,0.575,0.729,0.731,0.561,-1.714,-1.204,-1.58,Liberal Democracy,0.142,0.178,0.168,0.152,0.204,0.202,0.896,0.873,0.973,0.908,1.071,1.136,0.552,1.094,1.075,1.02,2757.033,26.145,,,
2386,Cyprus,2015.0,28960532080.4595,0.847,0.734,0.576,0.737,0.739,0.561,-1.714,-1.699,-1.378,Liberal Democracy,0.142,0.178,0.168,0.152,0.204,0.202,0.896,0.873,0.973,0.92,1.004,1.045,0.551,1.058,1.035,1.032,2838.181,26.82,,,
2387,Cyprus,2016.0,8508203489.4198,0.846,0.734,0.574,0.729,0.741,0.561,-1.714,-1.699,-1.378,Liberal Democracy,0.146,0.179,0.169,0.151,0.204,0.202,0.897,0.873,0.973,0.918,0.821,0.956,0.604,1.049,0.715,1.047,2999.246,28.119,,,
2388,Cyprus,2017.0,14406568776.0425,0.838,0.733,0.565,0.707,0.732,0.561,-1.714,-1.699,-1.378,Liberal Democracy,0.145,0.205,0.165,0.152,0.204,0.207,0.904,0.807,0.973,0.901,0.778,0.916,0.538,1.028,0.88,1.056,3174.892,29.573,,,
2389,Cyprus,2018.0,-1110259659.48526,0.835,0.727,0.563,0.723,0.737,0.508,-1.714,-1.445,-1.378,Liberal Democracy,0.148,0.201,0.165,0.152,0.204,0.207,0.9,0.807,0.973,0.907,0.636,0.915,0.492,0.871,0.747,1.006,3314.509,30.658,,,
2390,Cyprus,2019.0,52834747335.586,0.841,0.714,0.562,0.708,0.742,0.508,-1.714,-1.295,-1.201,Liberal Democracy,0.168,0.191,0.183,0.162,0.236,0.207,0.885,0.807,0.968,0.902,0.627,0.987,0.557,1.011,0.754,1.049,3399.893,31.33,,,
2391,Cyprus,2020.0,-26023544826.6398,0.803,0.691,0.517,0.611,0.709,0.528,-1.714,-0.83,-1.201,Liberal Democracy,0.163,0.239,0.205,0.214,0.238,0.207,0.876,0.807,0.968,0.84,0.374,0.876,0.309,1.005,0.575,0.907,,,,,
2392,Cyprus,2021.0,-33356590448.314,0.792,0.648,0.507,0.642,0.692,1.081,-1.714,-0.871,-1.019,Liberal Democracy,0.198,0.233,0.205,0.214,0.238,0.207,0.848,0.807,0.942,0.836,0.395,0.736,0.443,0.859,0.637,0.866,,,,,
2393,Cyprus,2022.0,11132326695.6936,0.777,0.644,0.479,0.63,0.672,0.947,-1.684,-0.871,-0.229,Liberal Democracy,0.193,0.312,0.188,0.211,0.198,0.207,0.857,0.807,0.942,0.836,,,,,,,,,,,
2404,Czechia,1970.0,,0.133,0.046,0.026,0.025,0.227,1.455,-1.817,-0.669,-2.47,Closed Autocracy,0.882,0.301,0.663,0.553,0.728,0.567,0.168,0.21,0.239,0.083,,,,,,,20121.52,13.089,,430.744,439.636
2405,Czechia,1971.0,,0.132,0.046,0.026,0.025,0.227,1.455,-1.817,-0.669,-2.47,Closed Autocracy,0.882,0.302,0.663,0.553,0.728,0.567,0.168,0.21,0.239,0.076,,,,,,,20122.771,13.095,,,
2406,Czechia,1972.0,,0.133,0.045,0.026,0.025,0.227,1.455,-1.817,-0.669,-2.47,Closed Autocracy,0.886,0.307,0.663,0.553,0.728,0.567,0.168,0.21,0.239,0.076,,,,,,,20722.409,13.415,,,
2407,Czechia,1973.0,,0.133,0.045,0.026,0.025,0.227,1.455,-1.817,-0.669,-2.47,Closed Autocracy,0.886,0.307,0.663,0.553,0.728,0.567,0.168,0.21,0.239,0.076,,,,,,,22392.79,14.251,,,
2408,Czechia,1974.0,,0.133,0.045,0.026,0.025,0.227,1.455,-1.817,-0.669,-2.47,Closed Autocracy,0.886,0.307,0.663,0.553,0.728,0.567,0.168,0.21,0.239,0.076,,,,,,,21984.737,14.041,,876.972,889.46
2409,Czechia,1975.0,,0.133,0.045,0.026,0.025,0.227,1.455,-1.817,-0.669,-2.47,Closed Autocracy,0.886,0.307,0.663,0.553,0.728,0.567,0.168,0.21,0.239,0.076,,,,,,,22106.895,14.046,,1031.098,1043.07
2410,Czechia,1976.0,,0.197,0.056,0.036,0.035,0.25,1.455,-1.817,-0.669,-2.47,Closed Autocracy,0.886,0.307,0.663,0.553,0.728,0.567,0.168,0.21,0.239,0.076,,,,,,,22507.616,14.241,,1023.984,1038.538
2411,Czechia,1977.0,,0.197,0.056,0.036,0.035,0.25,1.455,-1.817,-0.669,-2.47,Closed Autocracy,0.886,0.304,0.663,0.553,0.728,0.567,0.168,0.21,0.239,0.076,,,,,,,23003.886,14.488,,1028.231,1043.165
2412,Czechia,1978.0,,0.197,0.056,0.036,0.035,0.25,1.455,-1.817,-0.669,-2.47,Closed Autocracy,0.886,0.304,0.663,0.553,0.728,0.567,0.168,0.21,0.239,0.076,,,,,,,23488.222,14.668,,1088.779,1103.536
2413,Czechia,1979.0,,0.197,0.056,0.036,0.035,0.25,1.455,-1.817,-0.669,-2.47,Closed Autocracy,0.886,0.304,0.663,0.553,0.728,0.567,0.168,0.21,0.239,0.076,,,,,,,23842.416,14.784,,1067.623,1084.883
2414,Czechia,1980.0,,0.197,0.057,0.036,0.053,0.25,1.455,-2.256,-0.553,-2.47,Closed Autocracy,0.867,0.288,0.583,0.519,0.644,0.527,0.188,0.21,0.239,0.076,,,,,,,24360.294,15.006,,1002.208,1021.688
2415,Czechia,1981.0,,0.198,0.058,0.036,0.053,0.25,1.455,-2.256,-0.553,-2.47,Closed Autocracy,0.866,0.272,0.583,0.519,0.644,0.527,0.188,0.21,0.239,0.076,,,,,,,24620.64,15.12,,962.507,977.641
2416,Czechia,1982.0,,0.198,0.058,0.036,0.054,0.25,1.455,-2.256,-0.553,-2.47,Closed Autocracy,0.865,0.261,0.583,0.519,0.644,0.527,0.188,0.21,0.239,0.076,,,,,,,24821.297,15.277,,939.623,951.774
2417,Czechia,1983.0,,0.198,0.058,0.036,0.054,0.25,1.455,-2.256,-0.553,-2.47,Closed Autocracy,0.865,0.261,0.583,0.519,0.644,0.527,0.188,0.21,0.239,0.076,,,,,,,25287.586,15.506,,907.275,921.017
2418,Czechia,1984.0,,0.198,0.058,0.036,0.054,0.25,1.455,-2.256,-0.553,-1.394,Closed Autocracy,0.865,0.261,0.583,0.519,0.644,0.527,0.188,0.21,0.239,0.076,,,,,,,25686.231,15.752,,853.629,864.976
2419,Czechia,1985.0,,0.198,0.058,0.036,0.054,0.25,1.455,-2.256,-0.553,-1.394,Closed Autocracy,0.865,0.261,0.583,0.519,0.644,0.527,0.188,0.21,0.239,0.076,,,,,,,25954.402,15.875,,829.704,838.818
2420,Czechia,1986.0,,0.198,0.059,0.036,0.065,0.251,1.455,-2.256,-0.553,-1.394,Closed Autocracy,0.865,0.265,0.583,0.519,0.644,0.527,0.188,0.21,0.239,0.086,,,,,,,26409.416,16.122,,753.426,761.3
2421,Czechia,1987.0,,0.136,0.048,0.026,0.06,0.23,1.455,-2.256,-0.476,-1.394,Closed Autocracy,0.864,0.267,0.583,0.519,0.644,0.527,0.188,0.21,0.239,0.122,,,,,,,26561.67,16.283,,710.245,718.687
2422,Czechia,1988.0,,0.136,0.048,0.026,0.06,0.23,1.455,-2.256,0.544,-0.904,Closed Autocracy,0.864,0.267,0.583,0.519,0.644,0.527,0.188,0.21,0.239,0.122,,,,,,,26589.514,16.493,,660.738,670.765
2423,Czechia,1989.0,,0.146,0.057,0.03,0.075,0.234,1.455,-2.256,1.674,2.446,Closed Autocracy,0.864,0.267,0.583,0.519,0.644,0.527,0.205,0.21,0.341,0.173,,,,,,,26028.943,16.605,,593.954,601.984
2424,Czechia,1990.0,,0.804,0.721,0.516,0.716,0.724,-1.868,-2.797,-1.218,-1.044,Liberal Democracy,0.146,0.058,0.296,0.238,0.395,0.306,0.845,0.912,0.957,0.981,,,,,,,23881.04,16.443,,506.16,514.788
2425,Czechia,1991.0,,0.887,0.807,0.577,0.791,0.806,-1.868,-2.797,-1.218,-1.044,Liberal Democracy,0.146,0.067,0.296,0.238,0.395,0.306,0.845,0.912,0.957,0.981,,,,,,,20845.05,15.597,,453.281,459.463
2426,Czechia,1992.0,,0.888,0.813,0.576,0.776,0.803,-1.868,-2.797,-1.423,-0.734,Liberal Democracy,0.145,0.073,0.309,0.243,0.395,0.306,0.845,0.912,0.957,0.981,,,,,,,19951.604,15.31,,396.571,401.197
2427,Czechia,1993.0,654278424.682602,0.897,0.827,0.587,0.77,0.812,-2.911,-2.797,-1.511,-1.407,Liberal Democracy,0.134,0.077,0.309,0.243,0.395,0.306,0.847,0.912,0.957,0.981,,,,,,,20120.698,18.292,,347.741,348.089
2428,Czechia,1994.0,878231739.725255,0.897,0.827,0.587,0.77,0.812,-2.911,-2.797,-1.35,-1.407,Liberal Democracy,0.134,0.077,0.309,0.243,0.395,0.306,0.847,0.912,0.957,0.981,,,,,,,20759.755,18.721,9.87,302.472,302.551
2429,Czechia,1995.0,2567564641.62698,0.897,0.827,0.587,0.77,0.812,-2.911,-2.797,-1.599,-1.407,Liberal Democracy,0.134,0.077,0.309,0.243,0.395,0.306,0.847,0.912,0.957,0.981,,,,,,,21658.695,19.543,9.47,285.143,285.143
2430,Czechia,1996.0,1435279128.15383,0.897,0.826,0.586,0.782,0.813,-2.911,-2.797,-1.599,-1.407,Liberal Democracy,0.131,0.075,0.309,0.243,0.395,0.306,0.847,0.912,0.957,0.981,0.683,0.621,1.148,1.072,0.915,1.035,22422.028,20.193,8.82,282.803,282.803
2431,Czechia,1997.0,1286492873.14104,0.897,0.826,0.585,0.791,0.814,-2.392,-2.797,-1.53,-1.407,Liberal Democracy,0.129,0.073,0.309,0.243,0.395,0.306,0.847,0.912,0.957,0.981,,,,,,,22393.189,20.283,8.45,260.219,260.219
2432,Czechia,1998.0,3700169387.63107,0.889,0.818,0.58,0.805,0.805,-2.067,-2.797,-1.62,-0.785,Liberal Democracy,0.13,0.073,0.309,0.243,0.395,0.306,0.847,0.912,0.957,0.981,0.522,0.586,0.9,0.917,0.866,0.968,22364.662,20.305,10.68,240.111,240.111
2433,Czechia,1999.0,6312596675.96249,0.882,0.812,0.575,0.788,0.798,-2.067,-2.797,-1.275,-0.785,Liberal Democracy,0.13,0.072,0.313,0.246,0.395,0.306,0.847,0.912,0.957,0.981,,,,,,,22774.519,20.66,2.1,196.987,196.987
2434,Czechia,2000.0,4987079129.26384,0.882,0.81,0.587,0.781,0.798,-2.067,-2.797,-1.003,-1.354,Liberal Democracy,0.126,0.072,0.274,0.249,0.313,0.306,0.856,0.912,0.957,0.981,0.146,0.587,0.333,0.744,0.607,0.763,23426.292,21.293,3.93,217.702,217.702
2435,Czechia,2001.0,5640707235.87483,0.882,0.81,0.587,0.781,0.798,-2.067,-2.797,-0.711,-0.32,Liberal Democracy,0.126,0.072,0.274,0.249,0.313,0.306,0.856,0.912,0.957,0.981,,,,,,,24172.149,22.078,4.71,224.914,224.914
2436,Czechia,2002.0,8496609035.7758,0.891,0.821,0.593,0.79,0.807,-2.067,-2.797,-1.627,-1.37,Liberal Democracy,0.126,0.072,0.274,0.249,0.313,0.306,0.856,0.912,0.957,0.98,0.358,0.922,1.044,1.113,0.86,1.016,24991.348,22.913,1.79,222.471,222.471
2437,Czechia,2003.0,2021275745.95501,0.898,0.828,0.625,0.807,0.815,-2.252,-2.797,-1.627,-1.37,Liberal Democracy,0.126,0.072,0.274,0.249,0.313,0.306,0.856,0.912,0.957,0.98,0.49,0.859,0.887,1.137,0.874,1.014,25880.101,23.753,0.11,223.263,223.263
2438,Czechia,2004.0,6423465150.75736,0.899,0.83,0.625,0.807,0.817,-2.252,-2.797,-1.627,-1.37,Liberal Democracy,0.121,0.064,0.274,0.249,0.313,0.306,0.856,0.912,0.957,0.981,0.384,0.87,0.654,1.0,0.758,0.954,27160.145,24.956,2.83,246.67,246.67
2439,Czechia,2005.0,13730164683.4592,0.899,0.83,0.628,0.807,0.817,-2.252,-2.797,-1.627,-1.269,Liberal Democracy,0.121,0.064,0.274,0.249,0.313,0.306,0.859,0.912,0.957,0.981,0.48,0.919,0.936,1.109,0.858,0.906,28611.872,26.205,1.85,293.182,293.182
2440,Czechia,2006.0,7132002407.70599,0.904,0.834,0.632,0.804,0.821,-1.75,-2.797,-1.627,-1.269,Liberal Democracy,0.119,0.062,0.274,0.249,0.313,0.306,0.863,0.912,0.966,0.981,0.35,1.09,1.054,1.108,0.862,0.962,30220.224,27.52,2.53,297.286,297.384
2441,Czechia,2007.0,13815656003.7033,0.905,0.837,0.633,0.813,0.822,-1.973,-2.797,-1.627,-1.269,Liberal Democracy,0.124,0.061,0.274,0.249,0.313,0.306,0.867,0.912,0.966,0.981,0.321,0.848,1.015,1.053,0.879,0.995,31710.917,28.736,2.93,,
2442,Czechia,2008.0,8815393022.10815,0.905,0.835,0.632,0.817,0.828,-1.973,-2.797,-1.324,-1.153,Liberal Democracy,0.118,0.061,0.274,0.249,0.313,0.306,0.868,0.912,0.966,0.981,0.344,0.956,1.05,1.222,0.9,1.033,32486.242,29.245,6.4,,
2443,Czechia,2009.0,5271613701.7927,0.894,0.824,0.621,0.803,0.817,-1.973,-2.797,-1.324,-1.153,Liberal Democracy,0.118,0.061,0.271,0.258,0.31,0.306,0.869,0.912,0.966,0.981,0.381,0.879,0.906,1.309,0.956,1.033,32343.663,28.985,1.0,,
2444,Czechia,2010.0,10167834374.8186,0.889,0.816,0.614,0.796,0.811,-1.727,-2.797,-0.911,-1.081,Liberal Democracy,0.123,0.069,0.269,0.233,0.313,0.28,0.87,0.912,0.966,0.981,0.385,0.907,0.989,1.297,0.931,1.015,32429.16,28.952,1.4,,
2445,Czechia,2011.0,4188736491.29368,0.898,0.82,0.62,0.798,0.821,-1.727,-2.797,-1.447,-1.081,Liberal Democracy,0.125,0.074,0.272,0.238,0.313,0.28,0.867,0.912,0.966,0.981,0.384,0.929,1.109,1.196,1.017,1.023,32906.831,29.278,,,
2446,Czechia,2012.0,9433199804.77647,0.898,0.827,0.618,0.798,0.82,-1.727,-2.797,-0.739,-1.081,Liberal Democracy,0.114,0.074,0.264,0.224,0.313,0.28,0.876,0.912,0.966,0.981,0.31,0.927,1.054,1.053,1.023,0.97,32968.53,29.27,,,
2447,Czechia,2013.0,7357578652.57,0.876,0.793,0.599,0.714,0.795,-1.334,-2.797,-1.529,-1.081,Liberal Democracy,0.125,0.119,0.265,0.229,0.313,0.28,0.877,0.912,0.966,0.959,0.299,0.921,1.085,1.079,1.024,0.985,33134.169,29.454,,,
2448,Czechia,2014.0,8088661929.8803,0.864,0.782,0.585,0.747,0.786,-1.334,-2.797,-1.529,-1.392,Liberal Democracy,0.128,0.116,0.244,0.225,0.273,0.231,0.888,0.912,0.966,0.953,0.43,1.034,0.99,1.001,1.139,1.027,34208.082,30.396,,,
2449,Czechia,2015.0,1699914616.60242,0.864,0.783,0.584,0.742,0.784,-1.507,-2.797,-1.396,-1.392,Liberal Democracy,0.124,0.116,0.233,0.221,0.249,0.231,0.889,0.912,0.966,0.953,0.499,1.057,0.979,1.094,1.132,1.043,35807.127,31.74,,,
2450,Czechia,2016.0,10850612308.2062,0.864,0.78,0.582,0.742,0.785,-1.507,-2.797,-1.396,-1.392,Liberal Democracy,0.125,0.116,0.233,0.221,0.249,0.231,0.883,0.912,0.95,0.953,0.587,1.041,0.976,0.983,1.013,1.025,37170.605,32.914,,,
2451,Czechia,2017.0,11234740946.0941,0.843,0.742,0.571,0.696,0.753,-1.507,-2.797,-1.556,-0.748,Liberal Democracy,0.152,0.104,0.277,0.221,0.355,0.236,0.853,0.912,0.959,0.954,0.6,1.065,1.0,1.231,1.115,0.88,39143.195,34.551,,,
2452,Czechia,2018.0,8324668391.46793,0.823,0.725,0.547,0.673,0.731,-1.35,-2.797,-0.628,0.123,Liberal Democracy,0.155,0.119,0.292,0.214,0.4,0.236,0.848,0.94,0.959,0.947,0.538,0.984,1.032,1.274,1.048,0.813,40209.465,35.378,,,
2453,Czechia,2019.0,10752120870.768,0.819,0.72,0.543,0.647,0.723,-1.35,-2.797,1.663,1.862,Liberal Democracy,0.17,0.119,0.315,0.236,0.4,0.252,0.842,0.916,0.959,0.941,0.561,0.95,0.944,1.243,1.046,0.836,41102.541,36.028,,,
2454,Czechia,2020.0,8515481807.56744,0.822,0.728,0.542,0.654,0.73,-0.595,-2.797,-0.398,-0.304,Electoral Democracy,0.152,0.173,0.304,0.23,0.393,0.239,0.844,0.885,0.989,0.935,0.581,0.949,0.922,1.244,1.052,0.982,,,,,
2455,Czechia,2021.0,12890950336.4655,0.805,0.716,0.532,0.631,0.716,-0.2,-2.995,0.434,0.261,Electoral Democracy,0.139,0.132,0.237,0.183,0.332,0.218,0.842,0.915,0.984,0.904,0.641,1.11,0.958,1.349,1.126,1.019,,,,,
2456,Czechia,2022.0,10529730878.5701,0.853,0.784,0.565,0.74,0.772,-0.496,-2.578,0.618,0.162,Liberal Democracy,0.109,0.076,0.215,0.174,0.291,0.234,0.894,0.939,0.988,0.953,,,,,,,,,,,
2467,Denmark,1970.0,104000000.0,0.902,0.875,0.71,0.858,0.857,-2.744,-1.962,0.53,-1.511,Liberal Democracy,0.006,0.029,0.002,0.002,0.003,0.001,0.998,0.935,0.989,0.992,,,,,,,11016.821,21.144,6.468,0.0,0.0
2468,Denmark,1971.0,125000000.0,0.904,0.878,0.714,0.861,0.864,-2.744,-1.962,0.53,-1.511,Liberal Democracy,0.006,0.029,0.002,0.002,0.003,0.001,0.998,0.935,0.989,0.992,,,,,,,11419.72,21.733,5.882,0.0,0.0
2469,Denmark,1972.0,164000000.0,0.911,0.886,0.716,0.868,0.872,-2.744,-1.962,0.744,-0.866,Liberal Democracy,0.006,0.029,0.002,0.002,0.003,0.001,0.998,0.935,0.989,0.992,,,,,,,11897.747,22.387,6.522,3.323,3.323
2470,Denmark,1973.0,212000000.0,0.91,0.886,0.712,0.868,0.871,-2.744,-1.962,0.512,-1.498,Liberal Democracy,0.006,0.029,0.002,0.002,0.003,0.001,0.999,0.935,0.997,0.992,,,,,,,12263.054,22.94,9.524,4.483,4.483
2471,Denmark,1974.0,240000000.0,0.906,0.88,0.703,0.863,0.867,-2.744,-1.962,0.512,-1.498,Liberal Democracy,0.006,0.03,0.002,0.002,0.003,0.001,0.999,0.935,0.997,0.992,,,,,,,12260.277,22.855,15.114,13.567,13.567
2472,Denmark,1975.0,266942015.475092,0.909,0.884,0.702,0.867,0.871,-2.744,-1.962,0.512,-1.498,Liberal Democracy,0.006,0.03,0.002,0.002,0.003,0.001,0.999,0.935,0.997,0.992,,,,,,,12329.608,23.0,9.532,11.539,11.539
2473,Denmark,1976.0,-190295662.759812,0.91,0.884,0.702,0.867,0.871,-2.744,-1.962,0.512,-1.498,Liberal Democracy,0.006,0.03,0.002,0.002,0.003,0.001,0.999,0.935,0.997,0.992,,,,,,,12790.608,23.73,9.031,10.11,10.11
2474,Denmark,1977.0,75799728.5000125,0.906,0.879,0.698,0.863,0.867,-2.744,-1.962,0.512,-1.498,Liberal Democracy,0.006,0.028,0.002,0.002,0.003,0.001,0.999,0.935,0.997,0.992,,,,,,,13132.521,24.291,11.145,19.729,19.729
2475,Denmark,1978.0,89464875.4173497,0.905,0.879,0.7,0.862,0.866,-2.744,-1.962,0.297,-1.498,Liberal Democracy,0.006,0.027,0.002,0.002,0.003,0.001,0.999,0.935,0.997,0.992,,,,,,,13458.951,24.75,10.024,32.016,32.016
2476,Denmark,1979.0,223893245.381989,0.906,0.88,0.7,0.863,0.867,-2.744,-1.962,0.527,-1.498,Liberal Democracy,0.006,0.028,0.002,0.002,0.003,0.001,0.999,0.935,0.997,0.992,,,,,,,13762.479,25.267,9.628,67.917,67.917
